gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,InternetService_DSL,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_Month-to-month,Contract_One year,Contract_Two year,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,revenue_per_tenure
0,0,0,0,-0.6666391278783103,1,0,0,-1.4843733310673135,-0.8766758789629778,0,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,-0.7170784942370021
1,0,0,0,-0.9516816739185228,1,0,1,0.1574821050968162,-0.7190234616833472,0,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,False,False,True,0.06804163308719297
1,0,1,1,-0.62591876415828,1,2,1,-1.3165318340505352,-0.8252655625468116,0,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,-0.6269105239564335
0,0,0,0,-1.1552834925186746,1,0,0,-1.4561227820644893,-0.9696735874478677,1,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,False,-0.7223327133546282
0,1,1,0,-1.2774445836787656,1,0,1,-0.5055748979694671,-0.9855447843148593,1,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,-0.5965447795248516
0,0,1,0,-0.3408762181180675,1,2,1,0.4948268961305394,-0.15593811970825652,0,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,0.2618124137607367
0,1,0,0,-1.2774445836787656,1,0,1,0.21564500010263052,-0.9759646738276906,0,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,-0.418720794892529
1,1,0,0,1.6137012404433893,1,2,0,1.6298342472440013,2.456341685067163,0,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,0.7588790013246832
0,0,1,0,1.6137012404433893,1,2,0,-1.3364733980525287,-0.23452151448779796,0,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,-0.6095383570901515
0,0,0,1,-0.8702409464784621,1,0,0,-1.4976677070686424,-0.9119721846518787,0,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,-0.7073091816268591
1,0,0,0,-0.9516816739185228,1,0,0,-1.479387940066815,-0.9286159710742871,1,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True,-0.7100407328500898
0,1,1,0,-1.2367242199587352,1,0,0,-0.4856333339674735,-0.9566057869676744,1,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,-0.37378677727038295
0,1,1,0,1.125056875803025,1,2,1,1.1877962451998125,1.6542612826206973,0,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,0.6172647860459876
1,1,1,0,-0.13727439951791576,1,2,1,1.0349109211845293,0.20453009286194332,1,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,0.49714101474451333
0,0,0,0,0.6771328748826912,1,0,1,0.32200000811326246,0.6357233607337307,0,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,0.2173973908710046
0,1,0,0,-0.0965540357978854,1,2,1,1.3074456292117733,0.3704823293654806,0,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,0.6474961678178051
0,0,1,0,0.8400143297628127,1,0,0,-1.5192710680708021,-0.5701564913481709,0,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,-0.701982656741559
1,0,0,1,0.26992923768238775,1,2,0,-1.3215172250510334,-0.5640199228794315,0,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,-0.5910748482003321
0,0,0,0,-0.9516816739185228,1,0,0,-1.5192710680708021,-0.9378208237773963,0,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True,-0.7442124386527067
1,0,0,0,0.26992923768238775,1,0,0,0.5696077611380149,0.4140343063036928,0,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,0.3166469387914828
1,1,0,0,-0.9924020376385531,1,0,1,0.16412929309748078,-0.7545184332579267,0,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,0.04058954329372385
0,0,1,1,0.758573602322752,1,2,1,0.8438042661654253,1.003453915124849,0,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,0.4330031414264309
1,0,1,1,1.5729808767233588,1,2,0,-1.3098846460498705,-0.19176420109230033,0,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,-0.5820334136514381
1,1,0,0,1.5729808767233588,1,2,1,-1.3331498040521963,-0.22743576456526068,0,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,-0.6004258585545253
0,1,1,0,1.5322605130033284,1,0,1,-1.502653098069141,-0.3619546431569814,0,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,-0.6650970970898339
0,1,0,0,-1.2774445836787656,0,1,0,-1.3132082400502028,-0.9962727421415046,1,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,-0.7956748636983743
1,0,1,0,0.22920887396235737,0,1,1,-0.1582593249347472,-0.03916672690382566,0,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,-0.08092246227507253
0,0,1,0,-0.1779947632379461,1,0,0,0.8354952811645946,0.06692085604855537,0,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,0.37269907632783905
0,0,1,0,-0.015113308357824713,1,0,0,-1.5076384890696393,-0.7243653666093721,0,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,False,-0.6841654930809402
1,1,1,0,0.6771328748826912,1,0,0,-0.4972659129686364,0.05142491696562337,0,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,-0.2164275744025051
0,0,1,1,0.18848851024232702,1,2,1,-1.3514295710540236,-0.6269307866776599,0,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,False,False,-0.6308760654252467
0,0,0,0,-0.9109613101984924,1,0,0,-0.3493659799538514,-0.7500374138365089,0,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,-0.133956579870722
1,0,1,0,1.4100994218432374,1,2,0,1.5002140812310438,2.22968598349516,0,False,True,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,0.7646595007787111
1,0,0,0,-1.0331224013585834,0,1,1,-0.9725398550161476,-0.8972488351243634,0,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,True,False,False,True,False,False,-0.4913459130401769
0,0,0,0,0.758573602322752,1,0,0,0.7573908221567865,0.9685990891819004,0,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,0.40811976037942266
0,0,0,0,-0.9516816739185228,1,0,0,-0.6518130339840859,-0.8235658655248944,1,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,-0.3200571647094339
0,0,0,0,-0.9516816739185228,1,0,1,0.785641371159611,-0.659269178068679,0,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,0.28987090792576314
1,0,0,0,-1.1552834925186746,1,0,1,-0.46402997296531395,-0.918108753120618,0,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,False,True,-0.33947849390660456
1,0,1,0,1.5729808767233588,1,2,1,1.1379423351948288,2.0805541253124122,0,False,True,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,0.5895858133093866
0,0,1,1,0.7178532386027215,1,2,1,0.6526976111463211,0.8097767505754957,1,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,0.3201718449655782
0,1,1,1,-0.3408762181180675,1,0,1,1.0565142821866886,-0.008152774750663934,0,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,0.48126523903509616
1,0,1,0,-0.4223169455581282,1,0,1,-0.16656830993557784,-0.4006724168770139,0,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,True,False,True,False,False,False,-0.023257497471878885
1,0,0,0,0.47353105628253944,1,2,1,1.5533915852363596,1.1625190675915273,0,False,True,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,0.7875413304569198
0,0,1,1,0.025607055362205634,1,2,0,-1.3464441800535252,-0.6372393387456503,0,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,False,-0.5984006275618113
0,0,0,0,-1.2774445836787656,1,2,1,0.3436033691154218,-0.9742649768057736,1,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,-0.3871713782642137
0,0,1,0,0.880734693482843,1,2,1,0.179085466098976,0.6329641123215277,1,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,0.10462703687979193
1,0,0,0,0.3920903288424788,1,2,1,1.2293411702039656,0.8792215146138209,1,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,0.6262214206649888
0,0,0,0,-1.2774445836787656,1,0,0,-0.6302096729819263,-0.9872003333621812,1,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,-0.6272747307861978
0,0,0,0,-1.2774445836787656,1,0,0,-1.4710789550659844,-0.998369770934779,0,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True,-0.8345994686294126
1,0,0,0,-0.0965540357978854,1,0,0,0.1873944510998066,-0.10470439519047124,0,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False,True,False,0.07844355637436674
0,0,0,0,-1.2774445836787656,0,1,0,-1.1370577580325938,-0.9939328994879564,0,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,False,True,-0.7522431992490051
1,0,1,1,-0.6666391278783103,1,2,0,0.6693155811479823,-0.39012105094874955,0,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,0.34543065980627685
1,0,0,0,-1.2774445836787656,1,0,1,-1.4843733310673135,-0.99854636283316,1,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True,-0.8378773300972895
1,0,1,0,-0.9516816739185228,0,1,0,-0.801374763999037,-0.8621953432957364,1,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,False,True,-0.46346360392904895
1,1,1,0,0.5549717837226001,1,2,1,1.2044142152014738,1.0587271793180995,1,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,0.6293841271777845
